dataset,method,acc,std_acc,min_acc,max_acc,macro_f1,std_macro_f1,min_macro_f1,max_macro_f1,precision,std_precision,min_precision,max_precision,recall,std_recall,min_recall,max_recall,nll,std_nll,min_nll,max_nll,ece,std_ece,min_ece,max_ece,unc_mean,std_unc_mean,min_unc_mean,max_unc_mean,unc_comb,std_unc_comb,min_unc_comb,max_unc_comb,fusion_depth,std_fusion_depth,min_fusion_depth,max_fusion_depth,n_runs,n_seeds
dry-bean,FOIL:dsgd_dempster,0.899816378993757,0.0001642356208225892,0.8997429305912596,0.9001101726037458,0.9104673677842751,0.00015386504408177834,0.9103486617488488,0.9107357708765532,0.9105301055273287,0.0001768081885184422,0.91024850521126,0.9107384585036736,0.9130666006464709,0.00020259473144687516,0.9128752605443494,0.9133957306196034,0.34292413606548233,0.000618661263279949,0.3418936000325189,0.3435289118345845,0.021414642781747577,0.0016784215703000743,0.01948436934329,0.0237106141191217,0.43956679512462404,0.002796918705308566,0.4346833212538497,0.4418190175607893,0.11151325063061515,0.0012479891412121313,0.1095094052339878,0.1129628656016197,,,,,5,5
gas_drift,RF,0.9947519769949675,0.000321505101006482,0.9942487419122932,0.9949676491732566,0.994754053764143,0.0002812846693556658,0.9943196209576308,0.9949862649647788,0.9951624531368651,0.0003059503746238837,0.9946985823070796,0.9954833979754208,0.9943669649131255,0.00026455558201182825,0.9939601554691884,0.9945618966870048,0.06032417522767354,0.007493803114313872,0.0529701111307052,0.068164379917832,0.031013299787442,6.475654672699888e-05,0.0309417685149874,0.0310999281123989,,,,,,,,,,,,,5,5
gas_drift,RIPPER:native_ordered_rule,0.9464414090582315,0.00160752550503219,0.9435657800143782,0.9471603163191948,0.9463244152277379,0.0011475100589000877,0.9442716868304856,0.946837597327051,0.9581811313057746,0.0005179406847368251,0.9572546108422672,0.9584127614216515,0.9379129038827934,0.0012237409059928158,0.9357238096006756,0.9384601774533228,1.4798785572563857,0.04441757117393826,1.4600144155483137,1.5593351240886748,0.053558590936768215,0.001607525505032164,0.0528396836758049,0.0564342199806215,,,,,,,,,,,,,5,5
gas_drift,RIPPER:first_hit_laplace,0.9464414090582315,0.00160752550503219,0.9435657800143782,0.9471603163191948,0.9463244152277379,0.0011475100589000877,0.9442716868304856,0.946837597327051,0.9581811313057746,0.0005179406847368251,0.9572546108422672,0.9584127614216515,0.9379129038827934,0.0012237409059928158,0.9357238096006756,0.9384601774533228,0.3021977621646214,0.006412393594018612,0.2993300525696795,0.3136686005443893,0.03118717177009586,0.0016075255050322106,0.0283115427262425,0.0319060790310592,,,,,,,,,,,,,5,5
gas_drift,RIPPER:weighted_vote,0.9601006470165349,0.0,0.9601006470165347,0.9601006470165347,0.9591569089279204,0.0,0.9591569089279204,0.9591569089279204,0.9658138417898252,0.0,0.9658138417898252,0.9658138417898252,0.9545088614838761,0.0,0.954508861483876,0.954508861483876,0.2666961363505279,0.0,0.2666961363505279,0.2666961363505279,0.013216790858464101,0.0,0.0132167908584641,0.0132167908584641,,,,,,,,,,,,,5,5
gas_drift,RIPPER:dsgd_dempster,0.9633357296908699,0.0002541720996357561,0.9629762760603882,0.9636951833213516,0.9625230679257802,0.0002941436789692065,0.9621014028201492,0.9629269580883348,0.9684079587027666,0.0002802218208613074,0.9680087300498514,0.9687696858997112,0.9585608980449589,0.0003045248842319157,0.958130234823598,0.9589915612663198,0.18782735885455257,0.0001157624183072971,0.187674712518634,0.1879454263855302,0.08500641143716799,0.0002267987116302235,0.0847974957409117,0.0852824125145784,0.32935889495374654,0.00034242874243805,0.32889142039009,0.3297852846378049,0.13791225256952483,0.00010799880371905013,0.1377729880391902,0.1380681314090609,,,,,5,5
gas_drift,FOIL:native_ordered_rule,0.9256649892163912,0.00016075255050320984,0.9255930984902948,0.9259525521207764,0.9300661414872426,7.884841299180787e-05,0.9299250931581484,0.9301014035695162,0.9512391027028265,0.0003014713592032298,0.9506998143408684,0.951373924793316,0.9193429206857454,0.00028212497884619716,0.9192167505595752,0.919847601190426,2.0539522526196743,0.004441757117393906,2.0460065959364457,2.0559386667904818,0.07433501077860866,0.0001607525505032342,0.0740474478742233,0.074406901504705,,,,,,,,,,,,,5,5
gas_drift,FOIL:first_hit_laplace,0.9256649892163912,0.00016075255050320984,0.9255930984902948,0.9259525521207764,0.9300661414872426,7.884841299180787e-05,0.9299250931581484,0.9301014035695162,0.9512391027028265,0.0003014713592032298,0.9506998143408684,0.951373924793316,0.9193429206857454,0.00028212497884619716,0.9192167505595752,0.919847601190426,0.3850745694584442,0.0006412393594019219,0.3839274856204673,0.3853613404179384,0.01041075192825544,0.00016075255050323483,0.0103388612021591,0.0106983148326408,,,,,,,,,,,,,5,5
gas_drift,FOIL:weighted_vote,0.9202012940330697,0.0,0.9202012940330696,0.9202012940330696,0.9241331216384921,0.0,0.924133121638492,0.924133121638492,0.9457389226251461,0.0,0.945738922625146,0.945738922625146,0.9166818851327576,0.0,0.9166818851327576,0.9166818851327576,0.261753255140853,0.0,0.261753255140853,0.261753255140853,0.0123176006464763,0.0,0.0123176006464763,0.0123176006464763,,,,,,,,,,,,,5,5
gas_drift,FOIL:dsgd_dempster,0.920057512580877,0.00032150510100649416,0.919841840402588,0.9205607476635514,0.9240347988350495,0.0003368984914550848,0.9238077450776232,0.9245588894279604,0.9454623127893177,0.0005105371091512602,0.9451252279273196,0.946276481836272,0.916528461231478,0.00029058713157896943,0.9163335294575988,0.916983302037196,0.2556372718675982,0.00030266692693459336,0.2552211097770839,0.2559443041173203,0.08879955627322206,0.00037241413632057413,0.0884347150071167,0.0892594201435277,0.34583003029366516,0.0006580778088095242,0.344982989630538,0.3465260900423134,0.1839943342411734,0.00017617684452495174,0.1837417075039646,0.1841690175091823,,,,,5,5
german,RF,0.797,0.005700877125495707,0.79,0.805,0.7196506343924322,0.010174944433302632,0.707968293700459,0.7346126365213841,0.7893532518143849,0.008721257766988325,0.7799433026222538,0.797661233167966,0.6988095238095238,0.009708039541845306,0.6880952380952381,0.7130952380952381,0.4831258702899931,0.001250419222531229,0.4815290205116138,0.4849303718909342,0.0777875,0.007439731808002226,0.0694625,0.0880625,,,,,,,,,,,,,5,5
german,RIPPER:native_ordered_rule,0.75,0.0,0.75,0.75,0.5938921377517868,0.0,0.5938921377517868,0.5938921377517868,0.7785326086956521,0.0,0.7785326086956521,0.7785326086956521,0.5976190476190476,0.0,0.5976190476190476,0.5976190476190476,6.907755278983139,0.0,6.907755278983139,6.907755278983139,0.24999999999899983,0.0,0.2499999999989998,0.2499999999989998,,,,,,,,,,,,,5,5
german,RIPPER:first_hit_laplace,0.75,0.0,0.75,0.75,0.5938921377517868,0.0,0.5938921377517868,0.5938921377517868,0.7785326086956521,0.0,0.7785326086956521,0.7785326086956521,0.5976190476190476,0.0,0.5976190476190476,0.5976190476190476,0.7766601607443171,0.0,0.7766601607443171,0.7766601607443171,0.1973684210526317,0.0,0.1973684210526317,0.1973684210526317,,,,,,,,,,,,,5,5
german,RIPPER:weighted_vote,0.785,0.0,0.785,0.785,0.6788048552754435,0.0,0.6788048552754435,0.6788048552754435,0.8085714285714285,0.0,0.8085714285714285,0.8085714285714285,0.6607142857142857,0.0,0.6607142857142857,0.6607142857142857,3.2344325440766646,0.0,3.2344325440766646,3.2344325440766646,0.1457335601420007,0.0,0.1457335601420007,0.1457335601420007,,,,,,,,,,,,,5,5
german,RIPPER:dsgd_dempster,0.781,0.009617692030835673,0.765,0.79,0.7052729859874451,0.0105046110900926,0.6887314149475148,0.7161778618732261,0.754358996467916,0.01718684254993623,0.7254947077772664,0.7696556205328136,0.6883333333333332,0.008723843314552948,0.675,0.6976190476190476,0.5024888216041682,0.005060227667802967,0.4944993158505512,0.5076930833288528,0.10586536807186123,0.017720625270968935,0.0814143573987542,0.1284917319990939,0.7590369617342949,0.007929070132355252,0.7477665641903877,0.7681276318430901,0.5072914801836014,0.011352800604169272,0.4913265494257212,0.5203992178291083,,,,,5,5
german,FOIL:native_ordered_rule,0.7,0.0,0.7,0.7,0.5556213894237891,0.0,0.5556213894237891,0.5556213894237891,0.6149425287356323,0.0,0.6149425287356323,0.6149425287356323,0.5619047619047619,0.0,0.5619047619047619,0.5619047619047619,8.289306334779564,0.0,8.289306334779564,8.289306334779564,0.2999999999989998,0.0,0.2999999999989998,0.2999999999989998,,,,,,,,,,,,,5,5
german,FOIL:first_hit_laplace,0.7,0.0,0.7,0.7,0.5556213894237891,0.0,0.5556213894237891,0.5556213894237891,0.6149425287356323,0.0,0.6149425287356323,0.6149425287356323,0.5619047619047619,0.0,0.5619047619047619,0.5619047619047619,0.9211787486391252,0.0,0.9211787486391252,0.9211787486391252,0.24736842105263177,0.0,0.2473684210526318,0.2473684210526318,,,,,,,,,,,,,5,5
german,FOIL:weighted_vote,0.705,0.0,0.705,0.705,0.5736840203764587,0.0,0.5736840203764587,0.5736840203764587,0.6270417422867514,0.0,0.6270417422867514,0.6270417422867514,0.575,0.0,0.575,0.575,4.1503394391812405,0.0,4.1503394391812405,4.1503394391812405,0.1856891671142929,0.0,0.1856891671142929,0.1856891671142929,,,,,,,,,,,,,5,5
german,FOIL:dsgd_dempster,0.716,0.004183300132670385,0.71,0.72,0.593931042759553,0.0110271035073876,0.5813594800044067,0.6047430830039526,0.6488898979492416,0.007885942746166054,0.6372549019607843,0.65625,0.5914285714285714,0.008642234006134064,0.5821428571428571,0.6,0.5498729779477258,0.00444544960510452,0.5446091441010666,0.5537913654623938,0.091904797882384,0.009611459849604664,0.0829473016828619,0.1067464503064514,0.7476183994412422,0.012783718237719963,0.7344386395812035,0.7618279084563255,0.6286549622900784,0.013595783958434592,0.6146956743113696,0.6438584365136921,,,,,5,5
magic-gamma,RF,0.8878023133543639,0.0013326805316126564,0.8861724500525763,0.8890641430073607,0.8733351153971227,0.0014833776214924841,0.871613252472533,0.8747997154836777,0.8873004810458974,0.001658787829015022,0.8849908893625453,0.8889898197081038,0.8635160151149808,0.001408402215387976,0.8620148822188035,0.8650362417669544,0.28966370037079037,0.000507325776179706,0.2889288710732705,0.2902090120234432,0.03537486855944702,0.001467582558961251,0.0336297318612341,0.0372272607781638,,,,,,,,,,,,,5,5
magic-gamma,RIPPER:native_ordered_rule,0.7294952681388013,0.0,0.7294952681388013,0.7294952681388013,0.6040760488887158,0.0,0.6040760488887158,0.6040760488887158,0.8409547394255643,0.0,0.8409547394255643,0.8409547394255643,0.6168383286235403,0.0,0.6168383286235403,0.6168383286235403,7.474321958016373,0.0,7.474321958016372,7.474321958016372,0.2705047318601986,0.0,0.2705047318601986,0.2705047318601986,,,,,,,,,,,,,5,5
magic-gamma,RIPPER:first_hit_laplace,0.7294952681388013,0.0,0.7294952681388013,0.7294952681388013,0.6040760488887158,0.0,0.6040760488887158,0.6040760488887158,0.8409547394255643,0.0,0.8409547394255643,0.8409547394255643,0.6168383286235403,0.0,0.6168383286235403,0.6168383286235403,0.8359264586191596,0.0,0.8359264586191597,0.8359264586191597,0.2178731529138303,0.0,0.2178731529138303,0.2178731529138303,,,,,,,,,,,,,5,5
magic-gamma,RIPPER:weighted_vote,0.8596214511041008,0.0,0.8596214511041009,0.8596214511041009,0.8352140645990305,0.0,0.8352140645990305,0.8352140645990305,0.8729756760568799,0.0,0.8729756760568799,0.8729756760568799,0.8173709534876108,0.0,0.8173709534876108,0.8173709534876108,1.5458217511228325,0.0,1.5458217511228325,1.5458217511228325,0.064924563809414,0.0,0.064924563809414,0.064924563809414,,,,,,,,,,,,,5,5
magic-gamma,RIPPER:dsgd_dempster,0.8687171398527866,0.001109096903771237,0.8680336487907466,0.8706624605678234,0.8530579416655343,0.001123500833537685,0.8522304625594295,0.8550061838022498,0.8618418328516156,0.001657088452482901,0.8605305067521074,0.8646187108517043,0.8463343625776935,0.0010005230659360929,0.8453969500907408,0.8477663942624173,0.3358947860656617,0.0005464908359955051,0.3351088068166752,0.3365567497126956,0.024590947642766658,0.001516126445899124,0.0222430047287597,0.0262725065600418,0.6504874212148313,0.003475857649376445,0.6475714984360679,0.6560895330851386,0.22583380076263043,0.0031652051830186934,0.2227387260364249,0.2309141769204771,,,,,5,5
magic-gamma,FOIL:native_ordered_rule,0.827812828601472,0.0,0.8278128286014721,0.8278128286014721,0.7861522781645943,0.0,0.7861522781645943,0.7861522781645943,0.8670294422246826,0.0,0.8670294422246827,0.8670294422246827,0.7641202870246109,0.0,0.7641202870246109,0.7641202870246109,4.757707368805732,0.0,4.757707368805732,4.757707368805732,0.1721871713975278,0.0,0.1721871713975278,0.1721871713975278,,,,,,,,,,,,,5,5
magic-gamma,FOIL:first_hit_laplace,0.827812828601472,0.0,0.8278128286014721,0.8278128286014721,0.7861522781645943,0.0,0.7861522781645943,0.7861522781645943,0.8670294422246826,0.0,0.8670294422246827,0.8670294422246827,0.7641202870246109,0.0,0.7641202870246109,0.7641202870246109,0.5517521585526072,0.0,0.5517521585526072,0.5517521585526072,0.1195555924511595,0.0,0.1195555924511595,0.1195555924511595,,,,,,,,,,,,,5,5
magic-gamma,FOIL:weighted_vote,0.8380651945320714,0.0,0.8380651945320715,0.8380651945320715,0.8030473372781065,0.0,0.8030473372781065,0.8030473372781065,0.8666027340650884,0.0,0.8666027340650883,0.8666027340650883,0.7817711004186079,0.0,0.7817711004186079,0.7817711004186079,2.100129649446956,0.0,2.100129649446956,2.100129649446956,0.0874150651750185,0.0,0.0874150651750185,0.0874150651750185,,,,,,,,,,,,,5,5
magic-gamma,FOIL:dsgd_dempster,0.8426393270241851,0.0006598265193486398,0.8420084121976866,0.8435856992639327,0.8106376747863454,0.0006951222174258201,0.8099177655906529,0.811619329855271,0.8657731052196391,0.0012688977299085346,0.8647625231762217,0.8676339554946306,0.7902219967340585,0.000553561610020327,0.789598631068632,0.7909861106564979,0.35809039134634746,0.0004097963321218382,0.3575272044936981,0.3585140294422219,0.028772009110110797,0.0018272304639126934,0.0259096286085267,0.0307595511880851,0.5770694681726294,0.002750736673737696,0.5734471780425241,0.5810047640777599,0.352807553921848,0.0021907311235201433,0.3499773183885472,0.3560409615711093,,,,,5,5
